id,city,name,link,img,address,rating,price,Swimming pool [kids],Nightclub,Spa,Restaurants,Hot tub,Steamroom,Front desk [24-hour],Family room,Babysitting service,Garden,Bar,Kids club,Shops,Kitchen,Poolside bar,Swimming pool [outdoor],Mini golf course,Fitness center,Tennis court,Massage,Sauna,Golf course [on-site],Swimming pool [indoor],Private beach
NhaTrang259,Nha Trang,Viet Sky Hotel Nha Trang,https://www.agoda.com/viet-sky-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=3,https://pix5.agoda.net/hotelImages/247/247632/247632_15061617060029690275.jpg?s=1024x768,"80 Le Dai Hanh Street, Tan Lap, Nha Trang, Vietnam",7.1,519481,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang260,Nha Trang,Seven Seas Hotel and Apartment,https://www.agoda.com/seven-seas-hotel-and-apartment/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/2269250/-1/0d43b9b46b687188dd9cacb6f4d80e83.jpg?s=1024x768,"118A Trinh Phong Street, Tan Lap, Nha Trang, Vietnam",7.9,740260,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang261,Nha Trang,Iseaview Nha Trang Beach Apartment - Super Service Host by Ven,https://www.agoda.com/iseaview-nha-trang-beach-apartment-super-service-host-by-ven_2/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/6890929/-1/014377c1d87d996395ab8aac2de1f04b.jpg?s=1024x768,"3 pham van dong, Vinh Phuoc, Nha Trang, Vietnam, 650000",10.0,562771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang262,Nha Trang,Dubai Nha Trang Hotel,https://www.agoda.com/dubai-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/1120145/-1/878ebb9c66cd23263465f965d3ed823f.jpg?s=1024x768,"20 Ton Dan Street, Loc Tho Ward, Nha Trang City, Khanh Hoa Province, Loc Tho, Nha Trang, Vietnam, 65000",6.9,649351,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang263,Nha Trang,Thinh Le Guest House,https://www.agoda.com/thinh-le-guest-house/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=6,https://q-xx.bstatic.com/xdata/images/hotel/840x460/61070459.jpg?k=52ee24cd151581e00df8646864fe0c6ea362c6eed7b8624fab814707431d19e9&o=,"111/5/4 Hung Vuong, Loc Tho, Nha Trang, Vietnam",8.5,208182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang264,Nha Trang,OYO 178 Bay Delight,https://www.agoda.com/oyo-178-bay-delight/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/6858642/-1/1052934693b873322f4f081643d5fa85.jpg?s=1024x768,"118 Te Hanh, Khu Ben Du Thuyen, P, Vinh Hoa, Tp. Nha Trang, Vinh Hoa, Nha Trang, Vietnam, 650000",6.0,180909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang265,Nha Trang,Riverview Hotel Nha Trang,https://www.agoda.com/riverview-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/400/400927/400927_15062009400030097706.jpg?s=1024x768,"284 Street 2/4, Hà Phuoc, Vinh Phuoc, Nha Trang, Vietnam",7.5,389610,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang266,Nha Trang,Truong Hai Hotel,https://www.agoda.com/truong-hai-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/650/6508027/6508027_19012214420071576669.jpg?s=1024x768,"111/1/2 Hung Vuong Street, Loc Tho, Nha Trang, Vietnam",9.2,310909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang267,Nha Trang,Binh An Hotel Nha Trang,https://www.agoda.com/binh-an-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=1,https://pix5.agoda.net/hotelImages/286368/-1/6e686c70d3956d888032fe83e22db9ea.jpg?s=1024x768,"102 Hoang Hoa Tham Street, Loc Tho, Nha Trang, Vietnam, 84 0258 3523181",9.1,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang268,Nha Trang,Glory Hotel Nha Trang,https://www.agoda.com/aha-glory-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/9084132/-1/a8fbc43d6a0e8c3a3448f5d266d0a7b8.jpg?s=1024x768,"84A, Tran Phu, Loc Tho, Nha Trang, Loc Tho, Nha Trang, Vietnam, 57000",9.2,988831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang269,Nha Trang,Em Oi Hotel,https://www.agoda.com/em-oi-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/8696455/-1/493fc53716274608fb6833a1f1df5f5f.jpg?s=1024x768,"60 Phan Chu Trinh Street, Xuong Huan, Nha Trang, Vietnam, 650000",10.0,1441558,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NhaTrang270,Nha Trang,Premier Coastal Nha Trang Apartments,https://www.agoda.com/premier-coastal-nha-trang-apartments/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/1535796/-1/67c98932e763f01ab375e9f7535a7f6b.jpg?s=1024x768,"Starcity Condotel, 72- 74 Tran Phu Street, Loc Tho, Nha Trang, Vietnam, 650000",7.9,1505974,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0
NhaTrang271,Nha Trang,Hanhcafe Hotel,https://www.agoda.com/hanhcafe-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/126911312.jpg?k=30e17806ddba4235331b79b92aeb252c80f8026928ccfe7075280a9532c39d86&o=,"10 Hung Vuong, Loc Tho, Nha Trang, Vietnam",5.4,216450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang272,Nha Trang,VDB Nha Trang Hotel,https://www.agoda.com/vdb-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=4,https://pix6.agoda.net/hotelImages/532/532355/532355_15080511540033675798.jpg?s=1024x768,"50 Pham Van Dong Street, Vinh Hai, Nha Trang, Vietnam",7.8,776623,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NhaTrang273,Nha Trang,Dao Hoa Vang Homestay,https://www.agoda.com/dao-hoa-vang-homestay/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/183465981.jpg?k=ce13714b09ebf9facbd784ca3f6d3d9be360de972fd0d659975fca680289ac0d&o=,"Binh Lap Village, Cam Lap Ward, Cam Ranh Bay, Cam Ranh, Nha Trang, Vietnam",7.9,545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang274,Nha Trang,Daisy Hotel Nha Trang,https://www.agoda.com/daisy-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/798/798587/798587_15072710300033067753.jpg?s=1024x768,"69 - 71 Nguyen Thi Minh Khai Street, Tan Lap, Nha Trang, Vietnam",7.1,545455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NhaTrang275,Nha Trang,The World Hotel Nha Trang,https://www.agoda.com/the-world-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/115/1156820/1156820_16022213200040091447.jpg?s=1024x768,"11 Le Loi Street, Xuong Huan, Nha Trang, Vietnam",6.5,687511,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang276,Nha Trang,Glory Dragon Hotel,https://www.agoda.com/glory-dragon-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/831/831837/831837_15090710240035678391.jpg?s=1024x768,"98B/5 Tran Phu Street, Loc Tho Ward, Loc Tho, Nha Trang, Vietnam",6.2,519481,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang277,Nha Trang,Copac Hotel,https://www.agoda.com/copac-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/230/230673/230673_15091114140035900285.jpg?s=1024x768,"89 Hong Bang Street, Tan Lap Ward, Tan Lap, Nha Trang, Vietnam",7.2,666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang278,Nha Trang,Royal Hotel Nha Trang,https://www.agoda.com/royal-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/5059447/-1/fce5023132130dfc28bade1ce5fa3afb.jpg?s=1024x768,"172/8 Bach Dang, Tan Lap, Nha Trang, Vietnam, 650000",7.4,467532,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang279,Nha Trang,Seawave hotel,https://www.agoda.com/seawave-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/285159/-1/2f978e29e73c7c07b94e5b1a45332d56.jpg?s=1024x768,"56B Nguyen Thien Thuat Street, Tan Lap, Nha Trang, Vietnam",4.4,537662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang280,Nha Trang,GM Doc Let Beach Resort and Spa,https://www.agoda.com/gm-doc-let-beach-resort-and-spa/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/699/699420/699420_14120815450023835707.jpg?s=1024x768,"277 Le Hong Phong Street, Ninh Thuy Ward, Ninh Hoa Town,, Ninh Van Bay, Nha Trang, Vietnam",7.1,584199,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
NhaTrang281,Nha Trang,Sao Viet Hotel,https://www.agoda.com/sao-viet-hotel_3/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/550/5500945/5500945_18072709190067136481.jpg?s=1024x768,"10 Hoang Hoa Tham Street, Loc Tho, Nha Trang, Vietnam",10.0,1108225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang282,Nha Trang,OYO 318 Xuan Son Apartment,https://www.agoda.com/oyo-318-xuan-son-apartment/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/9387696/-1/7dfc67b9db5151bb29816424bf36bf46.jpg?s=1024x768,"10/2 Nguyen Thien Thuat, Tan Lap, Nha Trang, Tan Lap, Nha Trang, Vietnam, 650000",10.0,397489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang283,Nha Trang,Allure Hotel,https://www.agoda.com/allure-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/2838175/-1/15d430905dcd0c1dd7a8eff10a0a70cb.jpg?s=1024x768,"Cau Moi, Dinh Tien Hoang, Cam Lam, Cam Duc, Nha Trang, Vietnam",8.1,476190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang284,Nha Trang,Thien Truc Guest House,https://www.agoda.com/thien-truc-guest-house/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/445/445018/445018_130401114627915.jpg?s=1024x768,"46/39 Hung Vuong, Loc Tho, Nha Trang, Vietnam",8.4,227523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang285,Nha Trang,Seasing Boutique Hotel,https://www.agoda.com/seasing-boutique-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=1,https://pix5.agoda.net/hotelImages/923/923952/923952_15060310140028303509.jpg?s=1024x768,"1 Cu Chi Street, Vinh Hai, Nha Trang, Vietnam",8.7,2553896,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
NhaTrang286,Nha Trang,Bayhomes Muong Thanh Nha Trang Ocean View Serviced Apartment,https://www.agoda.com/bayhomes-muong-thanh-nha-trang-ocean-view-serviced-apartment/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/741/7412713/7412713_19052011140074607691.jpg?s=1024x768,"So 03-05 Pham Van Dong, Vinh Phuoc, TP Nha Trang, Khanh Hoa, Vinh Phuoc, Nha Trang, Vietnam, 650000",9.7,1590909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang287,Nha Trang,D'Qua Hotel,https://www.agoda.com/d-qua-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/7207989/-1/e61c4ca763d162c0999e09c7c0ca0925.jpg?s=1024x768,"29 Phan Chu Trinh Street, Xuong Huan, Nha Trang, Vietnam, 65000",9.2,1122078,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang318,Nha Trang,Paralia Hotel Nha Trang,https://www.agoda.com/paralia-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/4997804/-1/047dbca6978df4abc96d8ffc7a0674db.jpg?s=1024x768,"03-05 Pham Van Dong Street, Vinh Phuoc, Nha Trang, Vietnam, 65000",8.6,763942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang325,Nha Trang,Nam Hung Hotel Nha Trang,https://www.agoda.com/nam-hung-hotel-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/624/624678/624678_14072022500020357513.jpg?s=1024x768,"18 Biet Thu Street, Loc Tho, Nha Trang, Vietnam",7.7,807087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
NhaTrang327,Nha Trang,GEM ISLAND,https://www.agoda.com/gem-island/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/186762761.jpg?k=6e2fe3aa09fbd13653cb696ed808d422effa94ef6ab34f5cb55f2ac446d1d5cc&o=,"Thôn Bình Lập, xã Cam Lập, Cam Ranh, Khánh Hòa, Cam Ranh, Nha Trang, Vietnam",8.5,630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang328,Nha Trang,Happy Angel Hotel,https://www.agoda.com/happy-angel-hotel_2/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/63392595.jpg?k=06968a9d0da848ebc8e0fa1d22406a44990c75f6869ce2b7aa7cfb34e458e7f8&o=,"11A/3 Nguyen Thien Thuat, Loc Tho, Nha Trang, Vietnam",8.5,346320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang329,Nha Trang,Ngoc Hong Hotel,https://www.agoda.com/ngoc-hong-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/527/527793/527793_15062215320030253163.jpg?s=1024x768,"14A Doan Tran Nghiep Street, Vinh Phuoc, Nha Trang, Vietnam",6.6,301338,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang330,Nha Trang,Sea View Luxury Zoom Apartment,https://www.agoda.com/sea-view-luxury-zoom-apartment/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=1,https://pix6.agoda.net/hotelImages/163/1638950/1638950_16122112090049841634.jpg?s=1024x768,"34 Tran Phu street, Loc Tho, Nha Trang, Vietnam",8.5,1761039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang331,Nha Trang,Melyna Hotel,https://www.agoda.com/melyna-hotel_4/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/6492209/-1/8c877e97420a2b3156fbd13355fa9167.jpg?s=1024x768,"16 Da Tuong, Vinh Nuyen, Nha Trang, Khanh Hoa, Vinh Truong, Nha Trang, Vietnam, 65000",6.5,324675,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang332,Nha Trang,Happy Light Central Hotel,https://www.agoda.com/happy-light-central-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/6426048/-1/f7ec7d7ac5c42696a605a58b4fa0a649.jpg?s=1024x768,"1A Nguyen Thi Minh Khai Street, Loc Tho, Nha Trang, Vietnam, 650000",5.7,779221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang333,Nha Trang,Lavender Nha Trang Hotel,https://www.agoda.com/lavender-nha-trang-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/699/699575/699575_15090914500035812016.jpg?s=1024x768,"98C/4 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",7.6,588312,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang334,Nha Trang,Thanh My,https://www.agoda.com/thanh-my/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/183598868.jpg?k=d12987629d1ccc4075eaf43d0022f78e263c638d5a3dd94c2fba3644e675c189&o=,"1995 Đại Lộ Hùng Vương- Cam Thuận - Cam Ranh- Khánh Hòa, Cam Ranh, Nha Trang, Vietnam",6.5,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang335,Nha Trang,Zena House,https://www.agoda.com/zena-house/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/102414948.jpg?k=bc4a342a8b70fde0b6673c00657750a0d942ca53303b19ff0a1e62f28778adf4&o=,"19 Nguyễn Thị Minh Khai, Loc Tho, Nha Trang, Vietnam",8.6,363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang336,Nha Trang,Brandi Ocean View Hotel,https://www.agoda.com/brandi-ocean-view-hotel/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/127/1270228/1270228_16072513090044902286.jpg?s=1024x768,"96A7 Tran Phu Street, Loc Tho, Nha Trang, Vietnam",6.4,588745,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang337,Nha Trang,Sunshine Hotel & Spa Nha Trang,https://www.agoda.com/sunshine-hotel-spa-nha-trang/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix6.agoda.net/hotelImages/6953202/-1/dac6ee88790a681f1971ad35e98067b6.jpg?s=1024x768,"132B Hung Vuong, Loc Tho, Nha Trang, Vietnam, 65000",5.1,761905,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NhaTrang338,Nha Trang,Nha Trang Holiday Apartments,https://www.agoda.com/nha-trang-holiday-apartments/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/190414304.jpg?k=e3dde00fa7f692bb068e72e77c280fd7552eb2957d74c5bb54bc03f19b0319b3&o=,"Luxury Apartment, Muong Thanh Nha Trang Centre, 60 Tran Phu str., Nha Trang city, Loc Tho, Nha Trang, Vietnam",7.0,801818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang339,Nha Trang,KHANH HA HOTEL,https://www.agoda.com/khanh-ha-hotel_2/hotel/all/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/203449451.jpg?k=f0cbec1958b1da96d37815a03fca92289d40f445833e4b8d671c4d0a52c12546&o=,"01/01B Phạm Văn Đồng, phường Vĩnh Hải, thành phố Nha Trang, Vinh Hai, Nha Trang, Vietnam",7.5,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhaTrang340,Nha Trang,Hanoi By Night Hotel,https://www.agoda.com/hanoi-by-night-hotel_2/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1,https://pix5.agoda.net/hotelImages/835/8357926/8357926_19062810230076870523.jpg?s=1024x768,"3-5 Pham Van Dong, Vinh Phuoc ward, Nha Trang city, Khanh Hoa province, Vinh Phuoc, Nha Trang, Vietnam, 650000",7.6,572727,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NhaTrang341,Nha Trang,Nha Trang Seaview Penthouse Apartment,https://www.agoda.com/nha-trang-seaview-penthouse-apartment_3/hotel/nha-trang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=12f5d032-3374-48ac-bbaa-60bff7908852&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/115/1159304/1159304_16110514210048460259.jpg?s=1024x768,"60 Tran Phu Street, Muong Thanh Nha Trang Centre, Nha Trang, Loc Tho, Nha Trang, Vietnam",8.2,1212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
